Person code,Person name,Project code,Project name,Activity code,Activity name,Decimal,Price,Year,Month
Anton,Anton De Prijcker,140328 Guldemont,140328 Guldemont,Maatwerk MAKEN,Maatwerk MAKEN,2.83,110.5,2014,9
Anton,Anton De Prijcker,140298 Cool,140298 Cool,Maatwerk MAKEN,Maatwerk MAKEN,1.27,49.4,2014,9
Piet,Piet Van Dender,VDP,VDP INTERIEUR BVBA,Administratie,Administratie,2.65,0,2014,9
Piet,Piet Van Dender,140298 Cool,140298 Cool,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,9
Anton,Anton De Prijcker,140298 Cool,140298 Cool,Maatwerk MAKEN,Maatwerk MAKEN,2.75,107.25,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,1.25,48.75,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,9
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.5,97.5,2014,9
Piet,Piet Van Dender,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,2,78,2014,9
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.33,91,2014,9
Anton,Anton De Prijcker,130209 LOODS,130209 BRUGGEMAN LOODS,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,9
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.25,0,2014,9
Piet,Piet Van Dender,130209 LOODS,130209 BRUGGEMAN LOODS,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.25,0,2014,9
Piet,Piet Van Dender,140327 Heirman G,140327 Heirman G,X MAATWERK MAKEN,X MAATWERK MAKEN,0.5,19.5,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,9
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5,195,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5,195,2014,9
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,X MAATWERK MAKEN,X MAATWERK MAKEN,0.33,13,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.42,0,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.25,87.75,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,9
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,5,195,2014,9
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,9
Anton,Anton De Prijcker,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,1.75,68.25,2014,9
Piet,Piet Van Dender,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,9
Piet,Piet Van Dender,140336 cornu jos,140336 CORNU JOS,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.75,0,2014,9
Anton,Anton De Prijcker,140322 De Munck c,140322 De Munck C Halkast,Maatwerk MAKEN,Maatwerk MAKEN,2.5,97.5,2014,9
Piet,Piet Van Dender,140322 De Munck c,140322 De Munck C Halkast,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2014,9
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,1.75,0,2014,9
Anton,Anton De Prijcker,140322 De Munck c,140322 De Munck C Halkast,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,9
Anton,Anton De Prijcker,140322 De Munck c,140322 De Munck C Halkast,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,9
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,2.5,97.5,2014,9
Piet,Piet Van Dender,140322 De Munck c,140322 De Munck C Halkast,Maatwerk MAKEN,Maatwerk MAKEN,2,78,2014,9
Piet,Piet Van Dender,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,9
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,2,78,2014,9
Piet,Piet Van Dender,140325 GEERINCK,140325 GEERINCK,Z Ophalen materialen,Z Ophalen materialen,1,25,2014,9
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.5,19.5,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,8
Piet,Piet Van Dender,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,2.75,107.25,2014,8
Anton,Anton De Prijcker,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,3.25,126.75,2014,8
Anton,Anton De Prijcker,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,0.25,9.75,2014,8
Piet,Piet Van Dender,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,3.25,126.75,2014,8
Piet,Piet Van Dender,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,8
Piet,Piet Van Dender,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,8
Anton,Anton De Prijcker,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,8
Anton,Anton De Prijcker,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,2.75,107.25,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,0.25,9.75,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,8
Piet,Piet Van Dender,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,3.25,126.75,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,8
Anton,Anton De Prijcker,140325 GEERINCK,140325 GEERINCK,Maatwerk MAKEN,Maatwerk MAKEN,3.25,126.75,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,8
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,8
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,8
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,8
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3,117,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.33,169,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.33,169,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Anton,Anton De Prijcker,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,2,78,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,2,78,2014,7
Anton,Anton De Prijcker,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140323 VAN HAUTE,140323 VAN HAUTE,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,7
Anton,Anton De Prijcker,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1.25,48.75,2014,7
Piet,Piet Van Dender,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,2.75,107.25,2014,7
Anton,Anton De Prijcker,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2014,7
Piet,Piet Van Dender,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,1.25,48.75,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140304 De Cock - Borgelioen,140304 De Cock - Borgelioen,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140327 Heirman G,140327 Heirman G,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,3.5,136.5,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,3.5,136.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1.17,45.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,0.83,32.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.67,65,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.25,126.75,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.58,22.75,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.67,143,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,2,78,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,X MAATWERK MAKEN,X MAATWERK MAKEN,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Ophalen materialen,Z Ophalen materialen,0.75,18.75,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1.25,48.75,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,1,0,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,0.33,13,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,3.75,146.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.5,58.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,X MAATWERK PLAATSEN,X MAATWERK PLAATSEN,2.5,97.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.75,107.25,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,0.5,19.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.25,126.75,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.75,146.25,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z laden en lossen + opkuisen werkplaats,Z laden en lossen + opkuisen werkplaats,0.25,0,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3,117,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.33,13,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.5,136.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1.17,45.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1.08,42.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.75,146.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.75,146.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Z Transport,Z Transport,1.25,48.75,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3.33,130,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.5,19.5,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,X MAATWERK MAKEN,X MAATWERK MAKEN,3.25,126.75,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,2.25,87.75,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,7
Piet,Piet Van Dender,Ruys Wendy,Ruys Wendy,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.75,107.25,2014,7
Piet,Piet Van Dender,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Anton,Anton De Prijcker,140402 JANSSENS GERRIT,140402 JANSSENS GERRIT,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2,78,2014,7
Piet,Piet Van Dender,Ruys Wendy,Ruys Wendy,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.75,68.25,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,0.75,29.25,2014,7
Piet,Piet Van Dender,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,1.75,68.25,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,3,117,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,4,156,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4.25,165.75,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,1,39,2014,7
Anton,Anton De Prijcker,140281b Onselaere,140281b Onselaere,Maatwerk MAKEN,Maatwerk MAKEN,3,117,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,1.5,58.5,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,2.5,97.5,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,4,156,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.75,68.25,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk PLAATSEN,Maatwerk PLAATSEN,1.75,68.25,2014,7
Piet,Piet Van Dender,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,2.25,87.75,2014,7
Anton,Anton De Prijcker,Poppe haard,Poppe haard,Maatwerk MAKEN,Maatwerk MAKEN,2.25,87.75,2014,7
